Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,TotalPages,TotalDuration,AvgTimePerPage,VisitorType_Weekend
4,4.239886867512759,0,0.0,2.70805020110221,5.82462256106395,0.0,0.023529412,0.0,0.0,Aug,2,2,7,2,New_Visitor,False,2.9444389791664403,6.0086493717801694,22.55185185,New_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,Aug,3,2,2,3,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
5,4.007333185232471,0,0.0,2.772588722239781,5.72194977861165,0.0,0.010526316,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,3.044522437723423,5.884714177161102,17.925,Returning_Visitor_False
0,0.0,0,0.0,2.70805020110221,6.945532643316167,0.014285714,0.047619048,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,2.70805020110221,6.945532643316167,74.10714285714286,Returning_Visitor_False
26,7.354181614797167,9,6.224008222890078,5.214935757608986,9.17751684385184,0.011054834,0.014200442,3.023710404376898,0.0,Nov,3,2,2,13,Returning_Visitor,False,5.389071729816501,9.370972825578708,53.86024297798165,Returning_Visitor_False
6,6.791034179234671,0,0.0,3.6888794541139363,7.359971436852937,0.00952381,0.011156463,2.852399147360891,0.0,Dec,1,1,3,2,Returning_Visitor,True,3.828641396489095,7.808170661819922,54.65833334,Returning_Visitor_True
15,5.722222518174244,0,0.0,3.5263605246161616,6.636239601064865,0.007619048,0.020793651,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True,3.8918202981106265,6.972425041444689,22.204305554166666,Returning_Visitor_True
0,0.0,0,0.0,1.9459101490553132,5.204006687076795,0.0,0.016666667,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,1.9459101490553132,5.204006687076795,30.166666666666668,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,0.0,0.2,0.2,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,1.3862943611198906,0.0,0.0,Returning_Visitor_False
4,4.860780927439802,4,4.908971640319756,4.543294782270004,7.900331027242876,0.006060606,0.019274564,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,4.624972813284271,7.993214899283234,29.30495396039604,Returning_Visitor_True
0,0.0,0,0.0,3.5553480614894135,6.874026126203533,0.0,0.01875,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,3.5553480614894135,6.874026126203533,28.40686274411765,Returning_Visitor_False
2,2.772588722239781,0,0.0,2.4849066497880004,5.413727218207365,0.0,0.028571429,0.0,0.0,Sep,2,2,3,6,New_Visitor,True,2.6390573296152584,5.478414228459078,18.343589746153846,New_Visitor_True
1,4.135166556742356,0,0.0,2.6390573296152584,6.857251146808369,0.0,0.007692308,3.9657108273250543,0.0,Dec,1,1,1,2,New_Visitor,False,2.70805020110221,6.919930854912271,72.23214285714286,New_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,True,0.6931471805599453,0.0,0.0,Returning_Visitor_True
9,5.220355825078324,5,4.127134385045092,4.23410650459726,7.594507814812976,0.0,0.009553204,2.901208122398192,0.0,May,2,6,2,3,Returning_Visitor,False,4.418840607796598,7.710766003084519,27.21038432926829,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
6,4.973279507552487,2,5.717027701406222,4.219507705176107,7.6966565344467615,0.008333333,0.027665354,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,4.330733340286331,7.881362309165166,35.28635714666667,Returning_Visitor_True
0,0.0,0,0.0,3.1354942159291497,6.708034106780061,0.056060606,0.079518398,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,True,3.1354942159291497,6.708034106780061,37.17995771818182,Returning_Visitor_True
2,3.828641396489095,0,0.0,3.295836866004329,6.284779399874391,0.007407407,0.01051332,0.0,0.0,Mar,2,4,3,10,Returning_Visitor,False,3.367295829986474,6.365346035060363,20.726641414285716,Returning_Visitor_False
4,5.501258210544727,0,0.0,1.9459101490553132,4.966335035199676,0.0,0.011111111,0.0,0.0,May,3,3,4,2,Returning_Visitor,False,2.3978952727983707,5.959715848793402,38.65,Returning_Visitor_False
0,0.0,0,0.0,1.9459101490553132,5.1298987149230735,0.0,0.011111111,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,1.9459101490553132,5.1298987149230735,28.0,New_Visitor_True
0,0.0,0,0.0,1.3862943611198906,5.811140992976701,0.0,0.066666667,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,True,1.3862943611198906,5.811140992976701,111.0,Returning_Visitor_True
2,2.772588722239781,0,0.0,2.0794415416798357,3.9415818076696905,0.0,0.028571429,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,2.302585092994046,4.197201947661808,7.277777777777778,Returning_Visitor_False
8,6.147648872033715,5,4.411585436915426,3.258096538021482,7.107568788983963,0.02,0.040444444,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,3.6635616461296463,7.478278035775075,46.53135965,Returning_Visitor_True
0,0.0,0,0.0,4.418840607796598,8.085928107715047,0.002439024,0.012804878,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,4.418840607796598,8.085928107715047,39.60284552439024,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,0.0,0.2,0.2,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,1.0986122886681098,0.0,0.0,Returning_Visitor_False
5,4.93806460126142,0,0.0,2.4849066497880004,6.3618780170996905,0.05,0.072916667,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,2.833213344056216,6.5762374157796195,44.80208333125,Returning_Visitor_False
5,4.824305715904762,2,2.6390573296152584,3.6375861597263857,8.193957628968999,0.002,0.030083333,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,3.8066624897703196,8.23098114914045,85.32992424999999,Returning_Visitor_False
0,0.0,0,0.0,3.5553480614894135,6.914986645512518,0.0,0.015196078,0.0,0.0,Mar,2,2,7,3,Returning_Visitor,False,3.5553480614894135,6.914986645512518,29.59581105882353,Returning_Visitor_False
0,0.0,3,4.430816798843313,4.23410650459726,7.679555306267743,0.006527627,0.02055132,0.0,0.0,Dec,1,2,1,2,Returning_Visitor,False,4.276666119016055,7.717198787484917,31.628977366197184,Returning_Visitor_False
1,4.1956970564823886,0,0.0,4.02535169073515,6.941818484257838,0.017857143,0.024404762,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,False,4.04305126783455,7.00311091229889,19.625892857142862,Returning_Visitor_False
1,3.4657359027997265,2,2.6390573296152584,3.1780538303479458,6.634195241797732,0.013043478,0.05,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,3.295836866004329,6.690428113030792,30.91025641153846,Returning_Visitor_False
0,0.0,0,0.0,2.995732273553991,5.643442534418287,0.038596491,0.082807018,0.0,0.0,June,2,2,3,4,Returning_Visitor,False,2.995732273553991,5.643442534418287,14.8122807,Returning_Visitor_False
0,0.0,0,0.0,2.833213344056216,4.870095271061501,0.0,0.0125,0.0,0.6,May,2,6,1,1,Returning_Visitor,False,2.833213344056216,4.870095271061501,8.08333333125,Returning_Visitor_False
7,4.909893724294724,0,0.0,2.70805020110221,6.919066070128004,0.011764706,0.058823529,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,3.091042453358316,7.044032897274685,54.523809523809526,Returning_Visitor_False
1,3.713572066704308,0,0.0,2.772588722239781,6.7339969528486705,0.01875,0.054166667,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,2.833213344056216,6.7804899279362605,54.96875,Returning_Visitor_False
2,2.975529566236472,0,0.0,4.454347296253507,7.949896017982732,0.004883721,0.013388945,3.648666037133215,0.0,Nov,2,2,1,1,Returning_Visitor,True,4.477336814478207,7.956434791898754,32.791725482758615,Returning_Visitor_True
3,3.9604321446358335,0,0.0,2.833213344056216,5.110862657441305,0.038095238,0.05991342,0.0,0.0,Oct,1,1,6,5,Returning_Visitor,True,2.995732273553991,5.3812482070862755,11.383859647368421,Returning_Visitor_True
0,0.0,0,0.0,2.3978952727983707,5.959715848793402,0.0,0.01,0.0,0.0,Nov,2,4,6,8,Returning_Visitor,False,2.3978952727983707,5.959715848793402,38.65,Returning_Visitor_False
1,0.0,2,3.2088254890146994,5.267858159063328,8.822568481305092,0.004931973,0.021157516,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,5.2832037287379885,8.826062392740601,34.73684250510204,Returning_Visitor_True
2,4.087655574071304,0,0.0,3.7612001156935624,6.8103996753540335,0.0,0.006976744,0.0,0.0,Nov,2,2,4,20,New_Visitor,False,3.8066624897703196,6.872991286511285,21.928030302272727,New_Visitor_False
0,0.0,0,0.0,1.9459101490553132,6.405228458030842,0.0,0.04,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,1.9459101490553132,6.405228458030842,100.66666666666667,New_Visitor_False
3,2.740840023925201,5,6.916219357394266,3.295836866004329,6.513044633771833,0.0,0.032352941,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,3.5553480614894135,7.435954110805473,49.849264705882355,Returning_Visitor_False
10,4.39527186146502,1,6.70073110954781,4.736198448394496,8.096690782584275,0.007377049,0.016691039,3.8405851751782376,0.0,Aug,2,2,3,1,Returning_Visitor,False,4.8283137373023015,8.33702546937484,33.666537497338716,Returning_Visitor_False
8,4.285882774166851,0,0.0,3.2188758248682006,5.901038255109503,0.0,0.013793103,0.0,0.2,May,2,2,1,5,Returning_Visitor,False,3.4965075614664802,6.080123871126287,13.6276041678125,Returning_Visitor_False
3,5.059425458265688,0,0.0,2.302585092994046,4.969813299576001,0.0,0.005555556,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,2.5649493574615367,5.705447753975262,24.958333333333332,New_Visitor_False
13,5.437716924574266,1,2.3978952727983707,4.174387269895637,6.706882356817989,0.0,0.013814416,1.3851601564028289,0.0,May,2,5,3,4,New_Visitor,True,4.3694478524670215,6.963126637979223,13.537603120512822,New_Visitor_True
1,2.3513752571634776,0,0.0,3.1780538303479458,7.1098794630722715,0.015217391,0.012463768,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,True,3.2188758248682006,7.117610935969411,51.354166666666664,Returning_Visitor_True
1,3.9512437185814275,0,0.0,4.204692619390966,7.528600547786677,0.005128205,0.00974359,0.0,0.4,May,2,2,2,2,Returning_Visitor,False,4.219507705176107,7.555643553136467,28.51492537313433,Returning_Visitor_False
0,0.0,0,0.0,3.2188758248682006,6.957972995142755,0.022727273,0.062121212,0.0,0.0,Dec,2,10,4,1,Returning_Visitor,False,3.2188758248682006,6.957972995142755,43.770833333333336,Returning_Visitor_False
7,3.5158007643162335,3,5.247024072160486,5.41610040220442,8.715467153460628,0.002623688,0.016400421,2.430238910465069,0.0,Nov,1,2,1,2,Returning_Visitor,False,5.459585514144159,8.75117773459207,26.99625983820513,Returning_Visitor_False
24,5.283906993064778,1,3.367295829986474,4.736198448394496,9.07112509262856,0.019308469,0.047477294,1.2846638032901785,0.0,May,2,2,6,11,Returning_Visitor,True,4.9344739331306915,9.096560698550924,64.66337432463767,Returning_Visitor_True
8,4.723323523740857,3,5.424950017481403,4.23410650459726,7.417669773796178,0.002702703,0.021846847,2.0403963910745486,0.0,Dec,2,1,1,2,Returning_Visitor,False,4.382026634673881,7.602246793869633,25.337854135443035,Returning_Visitor_False
2,4.221955686863646,0,0.0,4.127134385045092,7.822691125012859,0.005649718,0.016000807,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,True,4.1588830833596715,7.849238691823824,40.67907532809524,Returning_Visitor_True
0,0.0,0,0.0,1.6094379124341003,4.1588830833596715,0.0,0.05,0.0,0.2,Feb,2,6,1,3,Returning_Visitor,False,1.6094379124341003,4.1588830833596715,15.75,Returning_Visitor_False
4,4.420846626563544,0,0.0,3.828641396489095,6.513944069188179,0.016326531,0.025194363,2.7820474186466764,0.2,May,2,2,7,2,Returning_Visitor,False,3.912023005428146,6.628898213182963,15.421388701428572,Returning_Visitor_False
1,1.5040773967762742,0,0.0,2.4849066497880004,5.809642865355678,0.0,0.011111111,0.0,0.2,May,2,2,2,2,Returning_Visitor,False,2.5649493574615367,5.820082930352362,28.0,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,5.783825182329737,0.0,0.066666667,0.0,0.0,May,4,1,1,4,Returning_Visitor,True,1.3862943611198906,5.783825182329737,108.0,Returning_Visitor_True
2,5.8148765221617875,4,4.534390003962822,1.0986122886681098,4.273187854639731,0.0,0.00952381,0.0,0.0,Dec,1,1,3,10,New_Visitor,True,2.1972245773362196,6.210934693062574,62.14583333375,New_Visitor_True
0,0.0,2,4.762173934797756,2.4849066497880004,6.042038833070915,0.0,0.038461538,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,2.6390573296152584,6.28553243675889,41.21153846153846,Returning_Visitor_False
4,5.305907535696565,0,0.0,3.6109179126442243,7.568374348402934,0.042083333,0.043815476,0.0,1.0,May,3,2,7,2,Returning_Visitor,True,3.713572066704308,7.666930941464721,53.3878571375,Returning_Visitor_True
5,4.59511985013459,0,0.0,1.9459101490553132,4.110873864173311,0.05,0.0525,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,2.4849066497880004,5.0689042022202315,14.363636363636363,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,0.0,0.2,0.2,0.0,0.0,June,2,2,6,13,Returning_Visitor,False,2.0794415416798357,0.0,0.0,Returning_Visitor_False
0,0.0,0,0.0,1.6094379124341003,3.6888794541139363,0.0,0.05,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,1.6094379124341003,3.6888794541139363,9.75,Returning_Visitor_False
0,0.0,0,0.0,2.70805020110221,6.034683666307767,0.0,0.019047619,0.0,0.0,Dec,2,2,2,3,Returning_Visitor,False,2.70805020110221,6.034683666307767,29.761904764285713,Returning_Visitor_False
4,4.714622319847947,0,0.0,3.367295829986474,7.094002453778564,0.00625,0.0125,0.0,0.0,Nov,2,2,5,2,New_Visitor,True,3.4965075614664802,7.181809918344359,41.071458334375,New_Visitor_True
2,4.761223816056493,2,3.8394523125933104,3.295836866004329,7.089263292439434,0.003888889,0.03,2.7410170314842452,0.0,Nov,3,2,1,2,Returning_Visitor,False,3.4339872044851463,7.215543634019222,45.31376779666667,Returning_Visitor_False
5,4.356708826689592,0,0.0,4.553876891600541,8.074601819280128,0.00212766,0.020921986,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,True,4.605170185988092,8.098292696750823,33.210588060606064,Returning_Visitor_True
7,4.584967478670572,3,4.646791860678911,2.833213344056216,7.320196000826726,0.0,0.018933333,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,3.295836866004329,7.444687149832607,65.75961538461539,Returning_Visitor_False
1,4.553876891600541,0,0.0,4.007333185232471,7.099962250330823,0.005454545,0.008671329,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,4.02535169073515,7.174664066061573,23.72584225454545,Returning_Visitor_False
2,3.6506582412937387,0,0.0,4.02535169073515,7.25944858232842,0.001212121,0.005750251,0.0,0.8,May,1,1,3,4,Returning_Visitor,False,4.060443010546419,7.285487697077107,25.578464842105266,Returning_Visitor_False
2,3.817712325956905,0,0.0,3.58351893845611,7.194186569782579,0.005882353,0.014705882,0.0,0.0,Nov,2,2,6,3,Returning_Visitor,False,3.6375861597263857,7.2270571354315924,37.16666667567567,Returning_Visitor_False
1,2.5649493574615367,0,0.0,0.0,0.0,0.0,0.022222222,0.0,0.0,Aug,3,2,6,2,Returning_Visitor,True,0.6931471805599453,2.5649493574615367,12.0,Returning_Visitor_True
9,4.604614476009899,1,6.398594934535208,4.8283137373023015,8.653836265434794,0.018346253,0.03371764,1.069586751268925,0.2,May,2,2,3,13,Returning_Visitor,False,4.90527477843843,8.768891373145037,47.98536483910448,Returning_Visitor_False
6,6.230481447578482,2,3.6176519448255684,2.4849066497880004,6.068425588244111,0.0,0.013333333,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,False,2.995732273553991,6.882693848386766,51.276315789473685,Returning_Visitor_False
6,5.368309738368072,0,0.0,2.4849066497880004,5.718671087149952,0.0,0.016666667,4.4875454445525165,0.0,Dec,8,13,9,20,Other,False,2.8903717578961645,6.249975242259483,30.41176470588235,Other_False
2,5.967427969279741,0,0.0,2.1972245773362196,4.775967256930092,0.0,0.013,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,2.3978952727983707,6.230727480302075,50.7125,Returning_Visitor_False
0,0.0,0,0.0,3.5553480614894135,8.340873586817917,0.021764706,0.074369748,0.0,0.0,May,2,2,8,6,Returning_Visitor,False,3.5553480614894135,8.340873586817917,123.25735294117646,Returning_Visitor_False
3,5.4174328474381985,5,6.1903154058531475,4.31748811353631,7.521295420659448,0.002531646,0.017679325,3.574545880435694,0.0,Nov,2,2,1,10,Returning_Visitor,True,4.418840607796598,7.847081967266358,31.186077231707316,Returning_Visitor_True
2,2.772588722239781,0,0.0,1.3862943611198906,3.091042453358316,0.0,0.05,0.0,0.0,Mar,3,2,4,8,Returning_Visitor,False,1.791759469228055,3.6109179126442243,7.2,Returning_Visitor_False
2,3.4965075614664802,0,0.0,3.9318256327243257,7.127934440832331,0.004,0.020666667,2.0975590352294646,0.0,Mar,2,2,7,9,Returning_Visitor,True,3.970291913552122,7.153286349173976,24.56346153846154,Returning_Visitor_True
0,0.0,0,0.0,2.4849066497880004,4.7664383335842135,0.036363636,0.075757576,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,2.4849066497880004,4.7664383335842135,10.590909090909092,Returning_Visitor_False
8,5.26556458030585,1,4.5217885770490405,4.700480365792417,7.98188085421119,0.0,0.001851852,2.6312771422962964,0.0,May,4,1,1,3,New_Visitor,False,4.77912349311153,8.07433380669485,27.20328404745763,New_Visitor_False
0,0.0,0,0.0,2.0794415416798357,3.9292078302477775,0.085714286,0.092857143,0.0,0.0,Sep,1,1,9,3,Returning_Visitor,False,2.0794415416798357,3.9292078302477775,7.123809524285714,Returning_Visitor_False
2,2.8622008809294686,0,0.0,1.791759469228055,3.6506582412937387,0.0,0.033333333,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,2.0794415416798357,4.007333185232471,7.714285714285714,Returning_Visitor_False
5,5.026071102007276,0,0.0,2.4849066497880004,5.650147258706336,0.033333333,0.058333333,2.7020636494066275,0.0,Nov,2,2,6,20,Returning_Visitor,False,2.833213344056216,6.07687742480309,27.1666666625,Returning_Visitor_False
3,5.8794150432993595,0,0.0,3.6888794541139363,6.380547981639554,0.001282051,0.010133221,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,3.7612001156935624,6.85314181133536,22.52026347142857,Returning_Visitor_False
0,0.0,0,0.0,1.6094379124341003,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,1.6094379124341003,0.0,0.0,Returning_Visitor_False
7,6.006989246172026,1,4.48863636973214,3.1354942159291497,6.496218202327423,0.007692308,0.005128205,0.0,0.0,May,1,1,4,2,Returning_Visitor,False,3.4339872044851463,7.05262527102982,38.49630952333334,Returning_Visitor_False
7,5.463529095654429,10,6.806276110032283,4.882801922586371,8.708124761602116,0.002857143,0.012557561,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,5.003946305945459,8.880350714338354,48.56967357027027,Returning_Visitor_False
3,4.517431271680085,0,0.0,1.9459101490553132,5.117993812416755,0.0,0.025,0.0,0.0,Jul,2,2,8,6,New_Visitor,False,2.302585092994046,5.551407994230199,28.511111111111113,New_Visitor_False
13,6.015181073725298,0,0.0,3.091042453358316,6.380836567681814,0.004444444,0.014814815,2.949613553722499,0.0,Aug,2,2,8,2,Returning_Visitor,False,3.5553480614894135,6.906776228468555,29.353571429411765,Returning_Visitor_False
0,0.0,0,0.0,2.302585092994046,5.4961431098779565,0.0,0.074074074,0.0,0.0,Nov,2,5,7,2,Returning_Visitor,False,2.302585092994046,5.4961431098779565,26.97222222222222,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,6.908554959152701,0.00952381,0.031428571,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,False,2.0794415416798357,6.908554959152701,142.82857142857142,Returning_Visitor_False
7,5.367998889593396,0,0.0,2.772588722239781,5.5395136491006465,0.0,0.0125,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,3.1354942159291497,6.148441586159235,21.22670454545454,Returning_Visitor_True
5,8.131457178489068,6,7.843995686163913,6.1092475827643655,11.066240192926637,0.000764406,0.02770134,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,6.133398042996649,11.155144870453675,152.0035809347826,Returning_Visitor_False
3,5.186715189966734,0,0.0,2.5649493574615367,5.744967069988835,0.05,0.052380952,0.0,0.0,Oct,3,2,2,13,Returning_Visitor,False,2.772588722239781,6.195411687271868,32.63288888666667,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,4.633109554353184,0.0,0.058333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,2.1972245773362196,4.633109554353184,12.7291666625,Returning_Visitor_False
2,4.61512051684126,6,4.882801922586371,4.1588830833596715,7.868121046926782,0.0,0.002985075,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,False,4.276666119016055,7.95284439348913,40.03735102816901,Returning_Visitor_False
